year,month,category,act_type,type,count
2020,11,Other acts,European Central Bank opinions,amending,0
2020,12,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,8
2020,12,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,5
2020,12,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1
2020,12,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0
2020,12,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,2
2020,12,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,1
2020,12,Other legislative acts,Council regulations,basic,3
2020,12,Other legislative acts,Council regulations,amending,3
2020,12,Other legislative acts,Council directives,basic,0
2020,12,Other legislative acts,Council directives,amending,1
2020,12,Other legislative acts,Council decisions,basic,59
2020,12,Other legislative acts,Council decisions,amending,8
2020,12,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,4
2020,12,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,16
2020,12,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
2020,12,Non-legislative acts - Delegated acts,Commission delegated directives,amending,1
2020,12,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0
2020,12,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
2020,12,Implementing acts,Council implementing regulations,basic,0
2020,12,Implementing acts,Council implementing regulations,amending,3
2020,12,Implementing acts,Council implementing decisions,basic,2
2020,12,Implementing acts,Council implementing decisions,amending,2
2020,12,Implementing acts,Commission implementing regulations,basic,39
2020,12,Implementing acts,Commission implementing regulations,amending,84
2020,12,Implementing acts,Commission implementing directives,basic,0
2020,12,Implementing acts,Commission implementing directives,amending,0
2020,12,Implementing acts,Commission implementing decisions,basic,20
2020,12,Implementing acts,Commission implementing decisions,amending,43
2020,12,Other acts,Commission regulations,basic,0
2020,12,Other acts,Commission regulations,amending,7
2020,12,Other acts,Commission directives,basic,0
2020,12,Other acts,Commission directives,amending,2
2020,12,Other acts,Commission decisions,basic,58
2020,12,Other acts,Commission decisions,amending,1
2020,12,Other acts,European Central Bank regulations,basic,0
2020,12,Other acts,European Central Bank regulations,amending,1
2020,12,Other acts,European Central Bank decisions,basic,0
2020,12,Other acts,European Central Bank decisions,amending,1
2020,12,Other acts,European Central Bank guidelines****,basic,0
2020,12,Other acts,European Central Bank guidelines****,amending,1
2020,12,Other acts,European Central Bank recommendations,basic,1
2020,12,Other acts,European Central Bank recommendations,amending,0
2020,12,Other acts,European Central Bank opinions,basic,7
2020,12,Other acts,European Central Bank opinions,amending,0
2021,1,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,1
2021,1,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0
2021,1,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0
2021,1,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0
2021,1,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0
2021,1,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
2021,1,Other legislative acts,Council regulations,basic,5
2021,1,Other legislative acts,Council regulations,amending,1
2021,1,Other legislative acts,Council directives,basic,0
2021,1,Other legislative acts,Council directives,amending,0
2021,1,Other legislative acts,Council decisions,basic,12
2021,1,Other legislative acts,Council decisions,amending,4
2021,1,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,4
2021,1,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,8
2021,1,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
2021,1,Non-legislative acts - Delegated acts,Commission delegated directives,amending,1
2021,1,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0
2021,1,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
2021,1,Implementing acts,Council implementing regulations,basic,0
2021,1,Implementing acts,Council implementing regulations,amending,2
2021,1,Implementing acts,Council implementing decisions,basic,1
2021,1,Implementing acts,Council implementing decisions,amending,1
2021,1,Implementing acts,Commission implementing regulations,basic,14
2021,1,Implementing acts,Commission implementing regulations,amending,25
2021,1,Implementing acts,Commission implementing directives,basic,0
2021,1,Implementing acts,Commission implementing directives,amending,0
2021,1,Implementing acts,Commission implementing decisions,basic,30
2021,1,Implementing acts,Commission implementing decisions,amending,36
2021,1,Other acts,Commission regulations,basic,4
2021,1,Other acts,Commission regulations,amending,2
2021,1,Other acts,Commission directives,basic,0
2021,1,Other acts,Commission directives,amending,0
2021,1,Other acts,Commission decisions,basic,26
2021,1,Other acts,Commission decisions,amending,0
2021,1,Other acts,European Central Bank regulations,basic,2
2021,1,Other acts,European Central Bank regulations,amending,0
2021,1,Other acts,European Central Bank decisions,basic,0
2021,1,Other acts,European Central Bank decisions,amending,1
2021,1,Other acts,European Central Bank guidelines****,basic,0
2021,1,Other acts,European Central Bank guidelines****,amending,0
2021,1,Other acts,European Central Bank recommendations,basic,0
2021,1,Other acts,European Central Bank recommendations,amending,0
2021,1,Other acts,European Central Bank opinions,basic,2
2021,1,Other acts,European Central Bank opinions,amending,0
2021,2,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,3
2021,2,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,5
2021,2,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0
2021,2,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,1
2021,2,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0
2021,2,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
2021,2,Other legislative acts,Council regulations,basic,0
2021,2,Other legislative acts,Council regulations,amending,1
2021,2,Other legislative acts,Council directives,basic,0
2021,2,Other legislative acts,Council directives,amending,0
2021,2,Other legislative acts,Council decisions,basic,14
2021,2,Other legislative acts,Council decisions,amending,10
2021,2,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,5
2021,2,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,9
2021,2,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
2021,2,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0
2021,2,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0
2021,2,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
2021,2,Implementing acts,Council implementing regulations,basic,1
2021,2,Implementing acts,Council implementing regulations,amending,2
2021,2,Implementing acts,Council implementing decisions,basic,2
2021,2,Implementing acts,Council implementing decisions,amending,1
2021,2,Implementing acts,Commission implementing regulations,basic,42
2021,2,Implementing acts,Commission implementing regulations,amending,59
2021,2,Implementing acts,Commission implementing directives,basic,0
2021,2,Implementing acts,Commission implementing directives,amending,0
2021,2,Implementing acts,Commission implementing decisions,basic,12
2021,2,Implementing acts,Commission implementing decisions,amending,23
2021,2,Other acts,Commission regulations,basic,2
2021,2,Other acts,Commission regulations,amending,2
2021,2,Other acts,Commission directives,basic,0
2021,2,Other acts,Commission directives,amending,0
2021,2,Other acts,Commission decisions,basic,41
2021,2,Other acts,Commission decisions,amending,4
2021,2,Other acts,European Central Bank regulations,basic,0
2021,2,Other acts,European Central Bank regulations,amending,0
2021,2,Other acts,European Central Bank decisions,basic,0
2021,2,Other acts,European Central Bank decisions,amending,1
2021,2,Other acts,European Central Bank guidelines****,basic,0
2021,2,Other acts,European Central Bank guidelines****,amending,0
2021,2,Other acts,European Central Bank recommendations,basic,2
2021,2,Other acts,European Central Bank recommendations,amending,0
2021,2,Other acts,European Central Bank opinions,basic,7
2021,2,Other acts,European Central Bank opinions,amending,0
2021,3,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,3
